ID,Age,Income,Postcode,Gender,Outgoings,Approved
456901443,95,50478,DD11 3EG,a,9562,False
456901499,51,nil,KY11 9NU,b,13052,False
456901499,51,12930,KY11 9NU,b,13052,False
456901629,81,38183,G78 2NX,a,20662,False
456901671,23,17726,WN4 0AF,b,6131,True
456901818,70,9433,LU3 3PH,a,22794,False
456901887,39,106872,CT21 4RA,a,999999999999999999999999,True
456901887,39,106872,CT21 4RA,a,17000,True
456902010,62,31679,SK17 6HG,b,12482,True
456902082,34,14534,TN4 8UB,a,12627,False
456902194,46,95946,TQ11 0BZ,b,20009,False
456902304,56,93755,CH65 9FA,a,8989,False
456902439,91,32637,BR1 2LR,b,4375,False
456902539,91,112713,CH66 4TR,a,15708,False
456902566,18,132123,NE5 4BA,a,22100,False
456902693,45,80661,G33 1FA,b,24021,False
456902819,71,63291,PO22 6NE,a,15535,True
456902897,49,58982,KT2 7DA,b,1217,True
456903037,89,41382,EC1N 8YS,a,18167,False
456903128,80,nil,FY5 2SZ,b,5037,False
456903128,80,63249,FY5 2SZ,b,5037,False
456903184,36,47909,OX1 3TZ,b,11621,False
456903266,18,149149,NG19 7LR,b,23492,True
456903403,55,28699,KT7 0JF,a,17322,False
456903534,86,131311,NE6 2BQ,a,1115,True
456903590,42,29228,BL0 0JF,a,21392,True
456903697,49,106541,SY16 3JN,a,20706,True
456903838,90,96346,DT2 9BA,a,11258,True
456903926,78,83042,DY1 4LA,b,21528,True
456904027,79,62129,BS9 1LS,b,24866,False
456904107,59,108509,WN3 4HY,b,18898,True
456904182,34,126972,SW17 8AS,b,18561,False
456904268,20,8055,CR0 6LE,b,2762,False
456904421,73,11771,KA10 6JH,b,1622,False
456904513,65,81710,NW3 5PZ,a,18990,True
456904615,67,141939,KT6 7BZ,b,14532,False
456904742,94,85549,HX2 9EA,a,627,True
456904805,57,55063,BS15 4HL,a,5463,True
456904880,32,11500,IV19 1EG,a,12148,False
456905034,86,131906,CA25 5NH,b,6382,True
456905082,34,109239,BD2 1PY,b,23767,False
456905172,24,105361,SY23 5HH,a,1417,True
456905292,44,17905,L20 1BS,b,2135,True
456905432,84,148513,B70 7SB,b,6421,True
456905483,35,17865,OL9 0AZ,b,5645,True
456905613,65,133721,FK4 2ET,a,10018,True
456905682,34,129564,HU5 5QJ,b,8423,True
456905815,67,54709,KY11 8SB,b,6311,True
456905899,51,140121,W1D 2DP,b,6131,True
456906044,96,nil,HR1 3BL,b,21611,True
456906044,96,70288,HR1 3BL,b,21611,True
456906102,54,14250,PA17 5AH,a,6907,False
456906239,91,110426,HP1 1QY,b,20509,False
456906295,47,108521,CV5 6NJ,b,3313,True
456906415,67,116861,DE24 8GS,a,11689,True
456906470,22,83065,OX7 6HX,b,5690,False
456906571,23,31215,PH1 3UR,a,6393,True
456906727,79,62322,PL3 6LD,b,4950,False
456906809,61,24615,PO14 4LR,a,999999999999999999999999,False
456906809,61,24615,PO14 4LR,a,19942,False
456906933,85,16491,M30 8NA,b,22667,False
456907042,94,28467,TR16 4HH,a,9455,True
456907076,28,121266,SE10 8GR,a,23449,False
456907173,25,56107,SK5 6NG,b,999999999999999999999999,False
456907173,25,56107,SK5 6NG,b,5165,False
456907315,67,113810,IP24 2BS,a,11992,True
456907390,42,125172,KA30 8RG,a,4502,True
456907475,27,88620,YO43 4HP,b,18404,False
456907626,78,85083,S42 6BA,b,5795,True
456907718,70,59814,WV14 8SR,b,13507,False
456907788,40,26124,CM12 9HH,a,999999999999999999999999,True
456907788,40,26124,CM12 9HH,a,6606,True
456907878,30,100249,LL33 0HL,b,9500,True
456908013,65,126723,CO10 0NE,a,10389,False
456908135,87,48985,TN39 4XB,a,18762,True
456908186,38,43773,NP12 3TN,a,9580,False
456908270,22,148167,IV51 9TJ,b,2556,True
null,null,null,null,null,999999999999999999999999,True
456908420,72,128223,TF10 9AP,b,15208,True
456908486,38,51774,HX1 5LL,b,11722,True
456908591,43,129978,EH12 5BE,a,16165,True
456908714,66,91974,EN11 9HQ,a,2771,False
456908835,87,76773,CV1 2JJ,a,4749,False
456908925,77,27548,EC1V 7DT,a,13483,False
456909040,92,31496,LN7 6PD,a,21957,False
456909138,90,35248,BB18 6UE,b,19968,True
456909207,59,31387,AB35 5YJ,a,23581,True
456909319,71,100824,HD6 1AX,b,8680,True
456909393,45,118013,G76 7UT,a,1551,True
456909538,90,55639,TF7 5HZ,a,19703,False
456909638,90,123958,UB3 5BL,a,6729,True
456909716,68,71198,G72 8PN,b,999999999999999999999999,True
456909716,68,71198,G72 8PN,b,10802,True
456909835,87,131319,SK12 1GA,a,5328,True
456909866,18,67453,BA13 4AA,b,22541,True
456910032,84,119025,KT17 9RE,b,19607,True
456910129,81,28205,KA25 7DS,b,22350,True
456910232,84,50169,GU26 6ER,b,22506,False
456910270,22,63025,DA3 7NB,a,15867,True
456910423,75,59881,CT14 0LP,b,6363,True
456910533,85,113965,OL6 8NL,a,13399,False
456910572,24,49780,TA4 2RU,a,10072,False
456910690,42,48363,IP7 5BA,b,13208,False
456910829,81,28499,HR1 1GJ,a,4736,False
456910916,68,8071,OX29 4HU,b,8783,False
456911028,80,31761,DE6 2FE,a,23538,False
456911141,93,54958,WA2 9AN,a,2345,False
456911171,23,96281,RH6 7HX,a,2981,True
null,null,null,null,null,999999999999999999999999,True
456911338,90,111982,HU1 2RR,b,17845,True
456911374,26,12876,BS9 4BG,a,11320,True
456911468,20,137894,BT23 7GZ,b,22840,True
456911605,57,11421,UB4 8SY,a,17209,False
456911731,83,89605,EN4 8NB,b,4775,True
456911772,24,53912,EN11 8AJ,a,1518,False
456911880,32,50831,SM1 1JF,a,13451,True
456912025,77,144878,E1 4QH,a,22838,False
456912097,49,138039,W11 2QX,b,2995,True
456912166,18,119578,TN37 7JL,b,12392,True
456912342,94,17910,NE26 1PT,b,16719,False
456912444,96,125874,SY15 6AA,b,22980,True
null,null,null,null,null,999999999999999999999999,True
456912517,69,44797,RM11 2EN,b,5209,True
456912585,37,54239,SO17 1DH,b,17263,True
456912726,78,149492,B15 2PS,b,10313,True
456912780,32,48991,EX2 7GT,b,7601,True
456912899,51,143056,KT4 8SN,a,12521,True
456913042,94,25360,CT16 1SF,b,19947,True
456913085,37,53258,DH2 1PU,b,11440,False
456913173,25,82181,WA4 2PS,a,22271,True
456913287,39,136038,DL6 2AZ,b,19561,True
456913388,40,122449,BS1 5BL,a,20592,True
456913525,77,121448,KA6 6BH,b,21630,True
456913639,91,60660,NE39 2DF,a,24578,False
456913729,81,59699,SE19 2NS,b,10046,True
456913800,52,25303,TA10 9DX,b,5482,True
456913944,96,38159,LE13 0XN,b,12735,True
456913975,27,nil,WA1 4NS,a,18627,True
456913975,27,131589,WA1 4NS,a,18627,True
456914111,63,17519,PH8 0DU,a,17889,False
456914236,88,12734,BD9 4BS,a,1624,True
456914316,68,12645,IG3 9HR,b,13704,False
456914403,55,13087,NP16 5ST,b,7763,True
456914498,50,147682,CF11 8JQ,a,4132,True
456914588,40,13071,NG9 6AR,b,16112,False
456914717,69,8952,SL6 9LE,a,7870,False
456914839,91,134921,GU29 9PJ,a,10512,True
456914893,45,92441,LE13 1DN,a,16438,True
456915028,80,74248,GU51 5AA,b,13743,False
456915121,73,65153,WA12 8JA,b,9413,True
456915194,46,49002,B36 9EX,a,13987,False
456915269,21,106285,M25 0FF,b,23392,False
456915390,42,147371,GL50 2QQ,b,5973,True
456915534,86,49734,S11 7FB,a,8171,False
456915608,60,91049,AL1 4PA,a,24238,False
456915687,39,109088,B4 6HT,a,5216,True
456915779,31,145185,WA10 5JW,a,24193,True
456915918,70,87451,WA5 3DH,b,14440,True
456916035,87,48784,BL9 9DG,b,6065,False
456916102,54,43992,OX3 9UE,b,16000,False
456916196,48,15571,CF39 9LP,a,7586,True
456916282,34,131442,SK8 3QL,b,17088,True
456916427,79,61341,PO32 6RF,a,661,True
456916515,67,100425,LA12 0LP,b,22415,True
456916574,26,38304,BL2 4AN,b,24275,True
456916733,85,nil,WS2 7YR,a,11801,True
456916733,85,123872,WS2 7YR,a,11801,True
456916835,87,58644,CA14 5HS,b,19972,True
456916886,38,19040,CV32 4DG,b,4821,True
456916967,19,83330,PO3 5ER,b,2542,True
456917137,89,122121,RM2 5LS,b,17415,True
456917197,49,105592,CV34 6AF,b,7107,True
456917317,69,18207,CB24 5JH,a,1416,False
456917415,67,100800,DG11 1AR,a,23585,False
456917473,25,140071,SG3 6JL,a,13499,False
456917608,60,nil,SE15 1JW,b,22449,True
456917608,60,123807,SE15 1JW,b,22449,True
456917730,82,82022,TN34 9SG,a,1934,False
456917843,95,26475,SP11 0ST,b,16523,False
456917935,87,19140,SK1 4EF,b,14835,False
456917966,18,130308,PR7 7BL,b,23910,True
456918111,63,118523,NR3 3BN,a,8009,True
456918196,48,27705,PE19 5JZ,b,22572,True
456918287,39,57436,BB12 8LG,a,4373,False
456918432,84,16226,RG9 1JW,b,18440,False
456918530,82,62149,PO14 1PH,a,13593,False
456918582,34,65477,BN11 9AR,b,17033,False
null,null,null,null,null,999999999999999999999999,True
456918711,63,120607,BH2 5JW,a,9183,True
456918794,46,69807,SP10 9GF,b,20744,True
456918870,22,31187,CH5 4AN,a,19328,False
456919004,56,106663,NP19 0NP,b,9885,True
456919128,80,84193,DE4 3NE,a,15677,True
456919206,58,113865,TR27 4AJ,a,8148,True
456919324,76,41832,TR2 4LT,b,20181,False
456919373,25,87184,BN25 3EU,a,4264,True
456919542,94,82243,SA62 6QN,a,23665,True
456919574,26,37784,BH12 5AN,b,3897,True
456919674,26,53959,SW19 1JB,b,10721,False
456919785,37,18467,BN15 9WG,b,16104,True
456919925,77,7695,LL65 1AT,b,24758,False
456919972,24,88942,L6 2JN,a,22154,False
456920124,76,nil,CM16 5HW,a,17070,False
456920124,76,77725,CM16 5HW,a,17070,False
456920167,19,133692,DH8 7DZ,b,20016,True
456920331,83,34867,BD21 1RA,b,11239,True
456920440,92,42730,BN1 6JP,b,24891,False
456920500,52,100054,KT3 6DQ,a,22032,True
456920635,87,79121,NE3 5PT,a,24709,False
456920686,38,132105,NW9 7SB,a,19786,True
456920786,38,83283,SP2 8PA,a,8838,False
456920891,43,147876,L23 3DP,a,5222,True
456920986,38,14359,BT70 1BA,a,5514,False
456921136,88,34120,ML7 4JE,b,24355,True
456921183,35,69734,G83 8NZ,b,15852,True
456921299,51,nil,BD18 9DQ,a,4331,False
456921299,51,73467,BD18 9DQ,a,4331,False
456921443,95,77773,TN7 4BP,b,3873,False
456921471,23,139089,BT63 5SR,a,19981,True
456921566,18,75751,SK14 8NB,b,8931,False
456921669,21,14364,G3 6DS,b,999999999999999999999999,False
456921669,21,14364,G3 6DS,b,22189,False
456921827,79,96929,B75 7LD,b,20523,True
456921902,54,105681,BS4 3DD,a,4194,True
456922021,73,147953,RM6 4BE,a,3879,True
456922077,29,78437,TS22 5RJ,b,1688,True
456922234,86,114587,MK17 0DS,b,2113,True
456922337,89,138296,NE29 6LH,b,6414,False
456922426,78,88500,DN9 2JR,a,6798,False
456922489,41,42018,M34 2JJ,b,4712,False
456922625,77,5636,BN1 4EF,a,22818,False
456922706,58,23490,SK17 0BT,a,7370,True
456922836,88,24952,CR0 8RP,b,999999999999999999999999,False
456922836,88,24952,CR0 8RP,b,12314,False
456922906,58,61457,GL20 7JF,b,18984,True
456923044,96,20044,W1W 6RL,b,19911,False
456923121,73,25035,NG16 6RH,a,999999999999999999999999,True
456923121,73,25035,NG16 6RH,a,6880,True
456923243,95,114591,BS14 8HY,b,16819,True
456923315,67,61578,RG7 3EU,b,21837,True
456923392,44,126734,S43 4QP,b,6660,True
456923490,42,100253,NP8 1LN,b,10862,True
456923571,23,62020,EH14 1LU,b,15660,True
456923683,35,49292,OX4 1XH,b,14040,True
456923843,95,20867,SA17 5JJ,b,20349,True
456923881,33,69057,BT27 4LT,b,18215,False
456924009,61,71047,TR7 1AL,b,6798,True
456924126,78,33983,RG7 3LL,b,6992,False
456924197,49,80238,GU2 9TT,a,22709,True
456924327,79,6228,CO4 5WF,a,1337,False
456924407,59,147152,NG17 9DX,a,24958,True
456924504,56,8697,WV14 9DP,a,21919,False
456924637,89,84721,GL5 4AH,b,9101,True
456924709,61,62160,TW1 2DE,a,22082,True
456924769,21,96254,GU22 9PA,b,18120,True
456924913,65,31686,SS2 6SN,b,20582,False
456924968,20,9787,W1D 4TR,b,2581,False
456925099,51,28488,EH55 8PJ,a,1891,False
456925214,66,26450,TS14 8BQ,a,7745,True
456925282,34,106791,HA5 4RU,a,999999999999999999999999,True
456925282,34,106791,HA5 4RU,a,8234,True
456925436,88,45765,WA14 3HD,b,13721,False
456925483,35,120634,LN6 8PP,b,21523,False
456925591,43,140219,BS35 1DH,b,5487,True
456925742,94,14703,WS2 7BQ,a,7098,True
456925790,42,94920,SS0 0DJ,b,3841,True
456925895,47,42913,FK2 7UH,b,10740,True
456925987,39,139649,DL1 4UQ,a,9964,True
456926113,65,108559,LL12 0BD,b,15955,True
456926173,25,nil,RM12 5ET,b,2375,True
456926173,25,110241,RM12 5ET,b,2375,True
456926303,55,33283,BS30 9TJ,b,19575,True
456926366,18,86394,PO31 8PG,b,12072,False
null,null,null,null,null,999999999999999999999999,False
456926468,20,61618,PO21 4BA,a,1621,False
456926630,82,25249,BS21 6FH,a,23317,True
456926738,90,73005,DE56 0DA,b,1980,False
456926798,50,9542,W3 6AG,a,19215,False
456926877,29,73633,ST5 2TH,b,15506,True
456927021,73,101795,N10 2DR,b,10203,True
456927109,61,70181,ME12 2HW,a,12729,True
456927166,18,42371,DG9 7AX,a,17416,False
456927328,80,110602,BD3 0AQ,a,15330,False
456927372,24,114544,BH15 1SB,a,11754,True
456927484,36,42653,SN15 4FB,b,13376,False
456927627,79,93996,DE13 7HT,a,14152,False
456927673,25,nil,LS14 2DN,a,14967,False
456927673,25,64425,LS14 2DN,a,14967,False
456927809,61,19852,CO5 9QZ,a,16264,True
456927909,61,108598,HU6 9RG,b,5160,True
456928017,69,66388,DL14 0BJ,a,7212,True
456928089,41,93502,DA17 5RB,b,9307,False
456928204,56,83711,DD8 5LY,a,21713,True
456928325,77,65775,SR5 2AF,b,4520,False
456928409,61,108613,SN16 0NG,b,12045,False
456928507,59,63067,HP6 5ES,a,20794,True
456928567,19,47018,PH21 1PD,a,999999999999999999999999,False
456928567,19,47018,PH21 1PD,a,11978,False
456928730,82,81873,G75 0JW,b,6826,False
456928835,87,78585,CF14 9DS,a,20411,True
456928873,25,61471,NW9 4FP,a,10377,True
456928980,32,97394,CB11 4QS,a,10941,False
null,null,null,null,null,999999999999999999999999,True
456929069,21,66776,ME3 7RE,b,5702,True
456929229,81,12131,PE30 3TJ,a,22646,False
456929332,84,28502,PO19 7DR,a,19912,False
456929368,20,134210,BN16 3NR,b,21186,True
456929468,20,14251,MK1 1NL,a,17939,False
456929597,49,32401,BT57 8WH,a,3844,False
456929688,40,100128,SN14 8DR,b,12464,True
456929843,95,61919,AB42 0DL,a,7090,True
456929929,81,92679,S26 4SA,b,21590,False
456930041,93,8091,TA2 8QD,b,999999999999999999999999,False
456930041,93,8091,TA2 8QD,b,2230,False
456930126,78,132500,AB12 3FX,a,22859,False
456930174,26,107600,SS16 6EB,b,11067,True
456930286,38,122518,BL3 1LT,b,18318,False
456930387,39,11118,RG24 8TE,b,1172,False
456930501,53,69206,ME8 7QH,b,9727,False
456930634,86,110344,S6 1LY,a,10379,True
456930726,78,67102,SN25 2JQ,b,20641,True
456930828,80,113860,BT40 3EQ,a,13973,False
456930910,62,79815,CF37 1UA,a,6705,True
456931028,80,43206,IP14 1UU,b,6329,True
456931133,85,85563,LA11 7RY,a,4507,True
456931184,36,113837,UB7 9DJ,a,8874,True
456931305,57,75660,EX31 1SX,a,21893,True
456931408,60,83852,DE73 8FL,a,8811,True
456931470,22,147981,B45 8FS,a,6894,True
456931621,73,115173,DE55 5AY,b,22217,True
456931702,54,47402,S63 7PB,a,9787,False
456931780,32,22353,SO19 9ST,a,4050,True
null,null,null,null,null,999999999999999999999999,True
456931881,33,137816,WR14 1AX,b,11301,True
456931971,23,46012,DT5 1FE,a,20455,True
456932138,90,20068,PR26 9AH,b,18444,False
456932234,86,123641,BT33 0GE,b,9415,True
456932266,18,131561,BL0 9PN,a,8761,True
456932387,39,124343,SG7 6JJ,a,18311,True
456932481,33,108287,SN12 8AH,a,23024,True
456932611,63,22079,BT8 8AD,a,730,False
456932696,48,113608,M28 7XD,b,10412,True
456932814,66,87543,NE47 9LL,b,2327,True
456932873,25,149385,GU47 9BZ,a,16213,True
null,null,null,null,null,999999999999999999999999,True
456932985,37,143222,LE9 7NE,b,12450,True
456933117,69,31290,SY11 4EX,a,14299,True
456933227,79,5746,TR1 2HU,b,3853,True
null,null,null,null,null,999999999999999999999999,True
456933329,81,57175,RH11 9RG,a,22821,True
456933431,83,74644,RG24 9TE,a,5078,True
456933512,64,141045,DH8 7QR,b,10587,True
456933599,51,131345,DE7 4EB,a,6036,True
456933720,72,22453,LE11 2HE,b,12352,True
456933842,94,71001,GL17 9DN,b,9191,False
456933882,34,39917,TS6 9QS,a,6335,True
456934043,95,32505,KA5 6RS,a,999999999999999999999999,False
456934043,95,32505,KA5 6RS,a,7403,False
456934122,74,nil,M34 5TH,b,16031,True
456934122,74,147085,M34 5TH,b,16031,True
456934234,86,140071,BR1 2BL,b,12853,True
456934268,20,29186,GU22 7RR,a,23234,True
456934398,50,116180,WF7 7EW,a,11720,True
456934521,73,31145,CR8 2QB,b,10299,False
456934642,94,134370,AL5 1BW,b,2681,True
456934680,32,112707,WV7 3DN,b,14822,True
456934781,33,135992,DA12 4BJ,b,11482,True
456934912,64,133676,YO26 4UR,a,19318,True
456935012,64,61520,JE1 1JY,a,8673,True
456935142,94,40641,OL15 0NA,b,999999999999999999999999,False
456935142,94,40641,OL15 0NA,b,12807,False
456935182,34,71322,CW2 5RP,b,22709,True
456935338,90,13905,SW20 8LB,a,7970,False
456935377,29,107597,CR8 2DP,a,4931,False
456935517,69,126735,IP33 1JU,b,21583,True
456935620,72,103228,CO10 5EG,b,18088,True
456935667,19,33339,SW6 2NZ,a,2822,False
456935824,76,143537,NG24 2AY,a,8921,True
456935932,84,nil,NE6 5HP,a,8495,False
456935932,84,34013,NE6 5HP,a,8495,False
456935982,34,77426,IP4 4SJ,a,22204,True
456936110,62,51504,OX11 7BP,b,23484,True
456936185,37,7971,WF8 1HZ,b,16310,False
456936296,48,83462,PO20 8AU,a,7903,True
456936378,30,nil,NE49 0AA,b,7946,False
456936378,30,17411,NE49 0AA,b,7946,False
456936499,51,44347,L35 3PW,b,15850,False
456936595,47,144396,G14 9BP,b,3729,True
456936680,32,16577,PL17 8DP,a,9153,True
456936814,66,45913,SK2 7PW,a,13926,True
456936876,28,73864,SE1 3PA,a,11009,True
456937029,81,8805,IP14 6HR,b,11982,False
456937126,78,11398,SY11 4DN,b,17201,False
456937221,73,137398,B33 8LX,a,14778,False
456937298,50,112675,EN10 7JT,a,23515,True
456937404,56,70367,S10 1UN,a,7601,False
456937531,83,81774,CH48 4EQ,b,9856,True
456937615,67,41721,BB1 9PG,b,16240,False
null,null,null,null,null,999999999999999999999999,True
456937699,51,26041,DN37 0QD,a,14373,True
456937815,67,121374,M15 6JA,a,7634,False
456937874,26,117573,S74 8DS,b,18648,True
456937995,47,34012,SG7 5HZ,b,17747,True
456938124,76,104183,TW15 1TY,b,15581,True
456938222,74,41793,M33 3DZ,b,7591,False
456938291,43,38707,PE6 7ZJ,a,999999999999999999999999,True
456938291,43,38707,PE6 7ZJ,a,24819,True
456938444,96,130089,BR6 9LL,a,8649,True
456938533,85,18613,LN5 8LL,b,17386,True
456938568,20,46100,KY7 6FX,a,15382,False
456938697,49,79097,AL10 9BY,a,4827,False
456938817,69,142760,SE21 7ET,a,5096,True
null,null,null,null,null,999999999999999999999999,False
456938938,90,46837,ST3 7QU,a,19878,False
456939023,75,132765,W9 1HD,b,16199,True
456939141,93,105270,KT18 5LZ,a,20516,True
456939176,28,106598,NN6 0BW,b,994,True
456939313,65,78429,CT9 1JA,a,14737,True
456939427,79,10307,W1W 8SB,a,22878,False
456939508,60,117699,SE10 1FE,b,5851,False
456939635,87,34633,DA10 0JE,b,24825,False
456939736,88,nil,ZE2 9AW,b,11409,True
456939736,88,123467,ZE2 9AW,b,11409,True
456939782,34,35428,GL2 4JN,a,14385,True
456939893,45,134433,LE10 1HT,a,2504,True
456939973,25,25159,PR4 0LH,a,1007,False
456940110,62,135919,DA1 4JD,b,13143,True
456940187,39,113554,SN8 3NW,a,17184,True
456940281,33,24170,SY16 3BN,a,15258,True
456940430,82,27613,EH12 9GL,b,7258,False
456940512,64,nil,SA7 9PX,a,18264,False
456940512,64,51538,SA7 9PX,a,18264,False
456940577,29,110108,N19 3NN,b,19132,True
456940730,82,89217,EX23 8AZ,a,2333,True
456940800,52,89825,EN5 2EU,a,6974,False
456940920,72,104312,EX23 0NA,a,19459,True
456941044,96,35902,TR6 0BW,a,16485,True
456941114,66,80841,M1 1AE,a,6140,False
456941200,52,84841,BT35 6BW,a,11325,False
456941330,82,40329,SO16 9RY,a,13424,True
456941404,56,15728,BR3 5AJ,a,999999999999999999999999,False
456941404,56,15728,BR3 5AJ,a,13620,False
456941482,34,23883,TS23 3YQ,b,1393,False
456941620,72,76649,HP1 2HZ,b,5227,True
456941686,38,127729,G82 4EL,b,9147,True
456941767,19,69275,NR13 3DR,a,4583,True
456941908,60,9477,W1D 5QH,a,20470,False
456941966,18,87613,DL7 0PT,b,6639,False
456942077,29,93887,EX7 0EH,b,12518,True
456942215,67,13229,TA8 2RW,a,17816,False
456942316,68,21788,LE2 5AL,b,2877,True
456942416,68,17030,EN11 8DW,a,18556,False
456942501,53,9018,SE1 5BT,b,8199,False
456942592,44,25549,ME1 3TY,a,21732,True
456942709,61,58004,BS23 2XR,b,12626,False
456942817,69,83317,SA15 2AX,a,18234,False
456942939,91,51048,BT66 6SP,b,22023,False
456942973,25,98981,PE5 7BG,a,4596,False
456943074,26,49647,PL27 7BN,a,14104,True
456943206,58,88072,B15 1ER,b,20480,True
456943285,37,54757,TN13 2LX,a,19517,False
456943427,79,86899,BS35 3JX,a,4820,False
456943542,94,31699,SY5 9EF,a,4508,True
456943589,41,122514,NR34 0ED,b,19490,True
456943705,57,95942,N7 0JA,b,10701,True
456943800,52,30993,SW7 2HP,a,24423,False
456943907,59,95041,BT37 0ZG,a,11233,False
456944027,79,19921,LS17 8LN,a,999999999999999999999999,False
456944027,79,19921,LS17 8LN,a,6464,False
456944101,53,24406,SN2 1RX,a,8614,True
456944243,95,128625,TR18 4RD,a,1114,True
456944344,96,5382,KT17 4LQ,b,7437,False
456944413,65,30132,SG13 7LA,b,24424,False
456944506,58,98119,NG3 7FE,b,10592,True
456944641,93,71750,GL15 5NP,b,16908,True
456944686,38,60716,S41 8RW,b,13087,True
456944823,75,20906,ST6 1HE,b,21936,False
456944911,63,120761,SA1 9UU,b,23658,True
456945008,60,132614,PL9 0BP,b,16181,True
456945102,54,143384,WV4 4YE,b,2059,True
456945180,32,59411,DT6 5DB,a,16492,True
456945332,84,34748,IP14 5NY,b,18630,True
456945367,19,129170,BD22 7RU,a,8069,True
456945512,64,78149,L16 7QJ,a,16228,False
456945590,42,83906,WF1 3TX,a,19724,False
456945701,53,66817,N22 5DD,a,9826,True
456945843,95,91659,AB56 5HP,b,16967,False
456945886,38,131315,G31 3PU,a,7746,True
456945974,26,86576,IM4 2HG,b,11635,True
456946096,48,41941,LD6 5EY,b,19685,False
456946240,92,14316,GL3 3DQ,a,18669,False
456946324,76,60599,SK16 4AX,a,4487,False
456946401,53,117647,LS29 9FB,a,18930,True
456946518,70,9839,NN12 8QG,a,23507,False
456946596,48,118142,S7 1HJ,b,4082,True
456946742,94,21167,OX27 8EF,a,2494,False
456946779,31,103778,SO30 3EP,b,15903,True
456946883,35,140732,BL6 5UY,b,11161,True
456947006,58,33843,NR6 7EA,b,14101,True
456947082,34,70390,OL4 4NS,a,15153,True
456947213,65,112960,PE10 9EY,a,7750,True
456947319,71,25207,B12 9HE,b,21954,False
456947382,34,18311,BT13 2GZ,b,22687,False
456947498,50,87771,M24 1LP,b,3508,False
456947641,93,140857,EN3 6XQ,a,20010,True
